Ticker,Date,Time,Open,High,Low,Close,Vol
JPM,20030303,1600,22.1774,22.3498,21.7080,21.8900,8083200
JPM,20030304,1600,21.8911,21.9390,21.4600,21.4600,7706700
JPM,20030305,1600,21.4668,21.8500,21.4094,21.8500,7670600
JPM,20030306,1600,21.4722,21.5776,21.0317,21.0700,10613600
JPM,20030307,1600,20.7753,21.8385,20.6604,21.3500,9272100
JPM,20030310,1600,20.9519,21.2585,20.4538,20.5400,8585100
JPM,20030311,1600,20.6361,20.8755,19.7934,19.8700,12601900
JPM,20030312,1600,19.6306,20.1094,19.2763,19.8700,16405900
JPM,20030313,1600,20.3499,20.8479,20.1775,20.8000,12988100
JPM,20030314,1600,20.8484,21.1644,20.2642,20.3600,13848700
JPM,20030317,1600,20.3552,21.7154,20.1253,21.6100,15267800
JPM,20030318,1600,21.9171,22.0320,21.5052,21.8500,9193900
JPM,20030319,1600,21.8902,22.3692,21.7465,22.3500,11398700
JPM,20030320,1600,21.8216,22.6645,21.7928,22.5400,10698200
JPM,20030321,1600,22.8821,23.8495,22.7575,23.6100,18484800
JPM,20030324,1600,22.7449,23.0226,22.4576,22.6300,10964200
JPM,20030325,1600,22.5741,23.4265,22.5741,23.1200,9397300
JPM,20030326,1600,22.8914,23.3224,22.8722,23.1500,6461300
JPM,20030327,1600,22.9947,23.3873,22.6786,23.1000,7552700
JPM,20030328,1600,23.1039,23.5541,22.8740,23.4200,7736700
JPM,20030331,1600,22.7483,23.0836,22.6525,22.7100,9251900
JPM,20030401,1600,23.1334,23.3728,22.7502,23.2100,9689000
JPM,20030402,1600,24.0889,24.5940,23.9141,24.3900,13884500
JPM,20030403,1600,24.6769,24.7643,24.1911,24.2300,10313700
JPM,20030404,1600,24.6168,24.9180,24.3740,24.8500,10113600
JPM,20030407,1600,25.7067,25.9690,24.8711,24.9100,12796300
JPM,20030408,1600,25.1140,25.3569,24.7254,25.2500,8949700
JPM,20030409,1600,25.3109,25.6607,24.8543,25.0000,10140100
JPM,20030410,1600,24.9997,25.1649,24.6888,24.9900,7215900
JPM,20030411,1600,25.2583,25.5109,24.6948,24.8600,8002200
JPM,20030414,1600,25.2360,25.8383,25.1389,25.7800,10041200
JPM,20030415,1600,25.7503,26.6148,25.5269,26.1000,13327300
JPM,20030416,1600,26.7502,26.9056,25.4972,25.7400,18636300
JPM,20030417,1600,25.7431,26.6854,25.7431,26.5300,11055000
JPM,20030421,1600,26.5340,26.9518,26.3882,26.6700,8337900
JPM,20030422,1600,26.5389,27.9766,26.3932,27.8600,13899900
JPM,20030423,1600,27.9297,28.8429,27.8325,28.6000,15108200
JPM,20030424,1600,27.9051,28.0217,27.4972,27.7400,12139800
JPM,20030425,1600,27.9274,27.9371,26.8589,27.1600,11300700
JPM,20030428,1600,27.2031,28.0872,27.2031,27.9900,9481100
JPM,20030429,1600,27.8728,28.4169,27.8145,28.3100,12232300
JPM,20030430,1600,28.3060,28.8014,27.9855,28.5100,14738100
