Ticker,Date,Time,Open,High,Low,Close,Vol
MMM,20030303,1600,61.1496,61.7084,60.6200,60.6200,1575200
MMM,20030304,1600,60.6688,60.7709,59.8670,60.1100,2143100
MMM,20030305,1600,60.1826,60.7997,59.8522,60.7900,2345700
MMM,20030306,1600,60.6657,60.8066,59.7813,60.0000,2342500
MMM,20030307,1600,59.7711,60.6749,59.4455,60.5000,2837300
MMM,20030310,1600,60.0630,60.2768,59.0328,59.1300,2219500
MMM,20030311,1600,59.1256,59.6844,58.7757,58.8000,2494700
MMM,20030312,1600,58.8791,59.1561,58.0482,59.0200,2933100
MMM,20030313,1600,59.7692,60.9889,59.5311,60.9500,3415900
MMM,20030314,1600,61.0829,61.5543,60.6067,61.0100,2919200
MMM,20030317,1600,60.8794,62.9929,60.5052,62.9200,3897600
MMM,20030318,1600,62.4163,63.1500,62.3143,63.1500,3078200
MMM,20030319,1600,63.1566,63.1566,62.1848,63.0400,2942600
MMM,20030320,1600,63.0324,63.7612,62.0801,63.4600,3583400
MMM,20030321,1600,63.8712,65.5718,63.4630,65.2900,4617300
MMM,20030324,1600,64.1886,64.4413,63.3091,63.4500,3504000
MMM,20030325,1600,63.4542,64.8197,63.3133,64.2900,3231200
MMM,20030326,1600,64.2918,64.3210,63.5387,64.0100,2413600
MMM,20030327,1600,63.4307,64.4364,63.1051,63.9700,2209300
MMM,20030328,1600,63.9788,64.1052,63.1965,63.4200,1953900
MMM,20030331,1600,62.1548,63.6465,62.1548,63.1800,2749400
MMM,20030401,1600,63.1913,63.9687,62.9774,63.5800,2974900
MMM,20030402,1600,64.2891,65.3582,64.2600,64.9500,2751100
MMM,20030403,1600,64.9525,65.5599,64.6950,65.0400,2340500
MMM,20030404,1600,65.0417,65.3915,64.4197,65.1000,2654600
MMM,20030407,1600,65.5713,66.4459,64.2642,64.4100,3828600
MMM,20030408,1600,64.4178,65.0641,64.2477,64.8600,2430100
MMM,20030409,1600,64.8586,65.4660,63.9208,63.9500,2318300
MMM,20030410,1600,63.9515,64.7630,63.9077,64.5200,1767400
MMM,20030411,1600,64.5217,65.3477,64.2885,64.5800,2245200
MMM,20030414,1600,64.5845,64.9781,64.0986,64.7400,2109800
MMM,20030415,1600,64.6290,64.9935,64.0070,64.9400,2510900
MMM,20030416,1600,64.9345,64.9345,62.2621,62.6800,5262300
MMM,20030417,1600,62.6887,63.3884,62.1930,63.1600,3658100
MMM,20030421,1600,63.1872,63.7460,62.8130,63.0900,3036700
MMM,20030422,1600,62.3648,63.0792,62.0101,63.0500,3616200
MMM,20030423,1600,62.9746,63.0087,61.9639,62.1000,2982200
MMM,20030424,1600,62.1007,62.1007,60.9880,61.0900,3759700
MMM,20030425,1600,60.8279,61.0952,59.5694,59.7200,3621700
MMM,20030428,1600,59.8268,61.7315,59.5887,61.6100,3465000
MMM,20030429,1600,61.6174,62.0110,61.2481,61.7000,2220900
MMM,20030430,1600,61.6919,61.6919,60.8805,61.2400,3213700
MMM,20030501,1600,61.2439,61.2439,60.3450,60.6900,2270500
MMM,20030502,1600,60.2553,61.4020,60.2455,61.3000,2033600
MMM,20030505,1600,61.3012,61.4955,60.3244,60.6500,1929300
MMM,20030506,1600,60.6470,60.6470,59.2087,59.6800,3834000
MMM,20030507,1600,59.6814,59.6814,58.8165,59.0400,3297400
MMM,20030508,1600,59.0519,60.3008,58.5611,59.8100,3302200
MMM,20030509,1600,59.8886,60.1219,59.5145,59.6700,2764000
MMM,20030512,1600,59.6780,60.6887,59.0949,60.4700,2275400
MMM,20030513,1600,60.0337,60.4953,59.7082,59.9900,1871100
MMM,20030514,1600,60.2481,60.2919,59.4076,59.8400,1943300
MMM,20030515,1600,59.8721,61.2083,59.8721,61.1500,2665700
MMM,20030516,1600,61.1592,61.3730,60.7899,60.9600,2550400
MMM,20030519,1600,60.8328,60.9591,60.2060,60.2400,1819600
MMM,20030520,1600,60.6689,60.7223,59.9983,60.6300,2253600
MMM,20030521,1600,60.9574,61.1146,60.1618,60.5400,2060800
MMM,20030522,1600,60.6463,61.5155,60.6218,61.2700,2331200
MMM,20030523,1600,61.3965,61.3965,60.5911,60.6500,1301200
MMM,20030527,1600,60.6531,62.0675,60.2307,61.9300,1965200
MMM,20030528,1600,62.2396,62.2396,61.1641,61.3900,2102800
MMM,20030529,1600,61.5127,61.8712,60.4274,60.5600,2225100
MMM,20030530,1600,60.8970,62.1296,60.8528,62.1100,2688000
MMM,20030602,1600,62.4950,62.7062,61.3212,61.3900,2153600
MMM,20030603,1600,61.4396,62.0486,61.3856,61.9700,1526500
MMM,20030604,1600,61.8789,62.6647,61.5891,62.3700,1945200
MMM,20030605,1600,61.7837,62.2256,61.1403,61.7100,1998800
MMM,20030606,1600,62.4975,63.1114,62.0800,62.0800,2786500
MMM,20030609,1600,62.0782,62.5939,61.4153,61.9800,1483200
MMM,20030610,1600,62.3434,62.3680,61.4103,61.9800,1492900
MMM,20030611,1600,61.8922,62.8400,61.8775,62.8400,1458900
MMM,20030612,1600,63.1088,63.3052,62.1265,63.0400,1716600
MMM,20030613,1600,63.1038,63.1676,62.6225,62.7600,1973900
MMM,20030616,1600,63.0683,64.0800,63.0339,64.0800,2080900
MMM,20030617,1600,64.0764,64.0764,63.3545,63.8800,1979800
MMM,20030618,1600,64.0812,64.8031,63.6146,64.7000,3053700
MMM,20030619,1600,64.7070,65.7629,64.2601,64.5400,3218300
MMM,20030620,1600,64.8537,64.9667,63.9451,64.2300,3456000
MMM,20030623,1600,64.2242,64.2242,63.3746,63.6300,1833100
MMM,20030624,1600,63.6281,64.1094,63.5938,63.8000,1510100
MMM,20030625,1600,63.8094,64.4527,63.3576,63.5000,1906500
MMM,20030626,1600,63.3761,64.1030,63.3123,63.9900,1431300
MMM,20030627,1600,63.9654,64.0145,62.9930,63.1600,1378200
MMM,20030630,1600,63.2271,63.5954,62.7605,63.3400,1804800
MMM,20030701,1600,63.3391,63.3391,62.3815,63.2900,1718100
MMM,20030702,1600,63.2989,63.7949,63.1958,63.7900,1181300
MMM,20030703,1600,63.3545,63.6099,62.8634,63.0500,1033800
MMM,20030707,1600,63.5317,64.3272,63.4973,63.9000,2558900
MMM,20030708,1600,63.7844,63.9710,63.0575,63.7500,1961000
MMM,20030709,1600,63.7703,63.8734,63.1417,63.5100,1436100
MMM,20030710,1600,63.3491,63.7665,63.1134,63.3000,1750200
MMM,20030711,1600,63.3030,63.7548,63.1753,63.4700,1146000
MMM,20030714,1600,63.9979,64.3023,63.1630,63.3300,1943100
MMM,20030715,1600,63.8284,63.8284,62.6497,62.9100,2130300
MMM,20030716,1600,62.9548,63.0383,62.3410,62.6700,1419900
MMM,20030717,1600,62.3728,62.8394,62.2746,62.5300,1924300
MMM,20030718,1600,63.1050,63.9300,62.6384,63.9300,3073100
MMM,20030721,1600,65.0448,67.1515,65.0448,66.9600,6558400
MMM,20030722,1600,66.9665,67.6638,66.4263,67.6000,3674300
MMM,20030723,1600,67.5998,68.1400,66.8091,68.1400,2020400
MMM,20030724,1600,68.2681,68.7838,68.0864,68.4400,3445300
MMM,20030725,1600,68.4382,69.4891,68.2221,69.4400,2652400
MMM,20030728,1600,69.1516,69.3726,68.8864,69.2400,2880200
MMM,20030729,1600,69.0211,69.1782,68.4023,68.5300,2013300
MMM,20030730,1600,68.5386,68.7301,68.0966,68.4600,1927600
MMM,20030731,1600,68.5553,69.5572,68.5504,68.8500,2159000
MMM,20030801,1600,68.4615,68.8790,68.2160,68.2700,1830700
MMM,20030804,1600,68.2698,68.9475,67.7836,68.8100,1789500
MMM,20030805,1600,68.7164,68.9226,68.1663,68.2400,1649000
MMM,20030806,1600,68.1207,68.4104,67.7916,67.8800,1724800
MMM,20030807,1600,67.7529,68.2784,67.6596,68.1900,1663800
MMM,20030808,1600,68.1947,68.7300,68.0179,68.7300,1354200
MMM,20030811,1600,68.7323,69.6900,68.5702,69.6900,2779900
MMM,20030812,1600,69.7326,70.7393,69.5214,70.7000,2623700
MMM,20030813,1600,70.7046,71.1319,70.7046,70.9600,2686500
MMM,20030814,1600,70.3797,70.3797,69.0487,69.8100,3260800
MMM,20030815,1600,70.1533,70.1533,69.4412,70.0600,1251800
MMM,20030818,1600,69.9863,71.1405,69.9863,70.8900,1813700
MMM,20030819,1600,70.8909,71.0382,70.3310,70.9400,1630700
MMM,20030820,1600,71.5922,71.5922,70.9281,71.2800,1472000
MMM,20030821,1600,71.3928,72.0619,71.3680,71.7100,1613400
MMM,20030822,1600,72.2104,72.2104,71.1250,71.1300,2018400
MMM,20030825,1600,71.2087,71.3376,70.8171,71.0600,1143300
MMM,20030826,1600,71.0633,71.5689,70.6817,71.4400,1180100
MMM,20030827,1600,71.3109,71.4200,70.8351,70.8500,1251400
MMM,20030828,1600,70.7230,70.8717,70.0688,70.5000,1384400
MMM,20030829,1600,70.5010,70.7438,70.1788,70.6100,1125300
MMM,20030902,1600,69.8813,70.1737,69.3510,69.4600,3268200
MMM,20030903,1600,69.4608,70.7841,69.3468,70.6800,2989200
MMM,20030904,1600,70.6886,70.7530,69.2710,69.3900,2821600
MMM,20030905,1600,69.1116,69.2355,68.2146,68.7300,2633500
MMM,20030908,1600,68.9947,68.9947,67.9786,68.3900,2564200
MMM,20030909,1600,68.1942,69.0416,68.0405,68.1000,2145200
MMM,20030910,1600,68.1014,68.3443,67.5563,67.7000,1959500
MMM,20030911,1600,67.7397,69.2068,67.7397,68.8400,2116900
MMM,20030912,1600,68.5695,69.0106,68.2721,68.5100,2183000
MMM,20030915,1600,68.6695,68.9470,68.1292,68.6100,1789700
MMM,20030916,1600,68.7293,69.7800,68.7145,69.7800,1624500
MMM,20030917,1600,69.7876,70.1544,69.4853,69.5200,1757200
MMM,20030918,1600,69.6409,70.4587,69.5269,70.3100,1498600
MMM,20030919,1600,70.3056,70.8508,69.6612,70.3700,2515700
MMM,20030922,1600,69.9097,70.6829,69.9097,70.4400,1987500
MMM,20030923,1600,70.3783,70.8689,70.3386,70.7500,1448800
MMM,20030924,1600,70.7035,70.7431,69.8658,69.9600,1594700
MMM,20030925,1600,69.9620,70.4725,69.8876,70.1900,1807300
MMM,20030926,1600,70.9513,71.5461,70.8026,71.1000,3168000
MMM,20030929,1600,70.9785,70.9834,69.3923,69.6600,8743700
MMM,20030930,1600,69.2928,69.6596,68.3411,68.4700,5201200
MMM,20031001,1600,69.3284,70.3296,69.1896,70.2800,4448900
MMM,20031002,1600,70.3824,70.8682,69.9363,70.6600,2874100
