Ticker,Date,Time,Open,High,Low,Close,Vol
WMT,20030303,1600,48.2746,48.3540,47.4501,47.4700,6663400
WMT,20030304,1600,47.6827,47.6827,46.5900,46.5900,6468100
WMT,20030305,1600,46.5965,47.5600,46.4872,47.5600,7945100
WMT,20030306,1600,47.1297,48.1924,46.7820,47.0800,9160400
WMT,20030307,1600,46.5881,47.8795,46.2901,47.8000,9182800
WMT,20030310,1600,47.4757,47.9227,46.7405,46.8200,6350800
WMT,20030311,1600,47.0860,47.5926,46.4900,46.4900,6988800
WMT,20030312,1600,46.4946,47.1800,46.1867,47.1800,8465800
WMT,20030313,1600,48.1770,49.2399,47.8889,49.2200,10811900
WMT,20030314,1600,49.1691,49.8743,48.7121,49.0300,8820000
WMT,20030317,1600,49.1666,51.6299,49.0276,51.6200,12380400
WMT,20030318,1600,51.3636,52.0689,51.1451,51.9000,10765100
WMT,20030319,1600,52.3024,52.8298,51.7750,52.7900,8942800
WMT,20030320,1600,52.4619,53.0789,51.9445,52.8500,7912700
WMT,20030321,1600,53.0567,54.5891,52.6387,54.4000,12771200
WMT,20030324,1600,54.0909,54.0909,52.2600,52.2600,8444700
WMT,20030325,1600,52.3641,53.4886,52.3144,53.2100,7462100
WMT,20030326,1600,53.0501,53.7069,52.9108,53.0700,6638100
WMT,20030327,1600,52.7327,53.6282,52.6034,53.2700,6972600
WMT,20030328,1600,52.7705,53.2581,52.4222,52.8700,6132000
WMT,20030331,1600,51.4118,52.6954,51.4118,51.7700,8518000
WMT,20030401,1600,51.8416,52.3391,51.2645,52.1600,8706200
WMT,20030402,1600,52.7652,54.0985,52.5363,53.8000,8333000
WMT,20030403,1600,53.5312,54.2974,53.5312,53.7800,7014500
WMT,20030404,1600,53.5340,54.4395,53.5340,54.3300,6139400
WMT,20030407,1600,55.4331,55.4331,54.0102,54.0500,8551000
WMT,20030408,1600,54.1308,54.5786,53.9218,54.2900,6622900
WMT,20030409,1600,54.2757,54.7832,53.2410,53.4300,7519100
WMT,20030410,1600,53.2751,54.3100,52.9667,54.3100,8751900
WMT,20030411,1600,53.8345,54.1828,52.7100,52.7200,10802600
WMT,20030414,1600,52.7184,53.9323,52.3502,52.3900,7625500
WMT,20030415,1600,54.0348,55.2091,53.8060,55.0200,8849200
WMT,20030416,1600,55.0163,55.2153,54.2103,54.2700,7462100
WMT,20030417,1600,54.2742,55.2296,54.1051,55.1400,7225800
WMT,20030421,1600,55.1478,55.1777,54.5010,54.7100,6671600
WMT,20030422,1600,54.2076,55.7199,54.1280,55.7100,8804800
WMT,20030423,1600,55.1229,55.7000,55.1229,55.7000,6521300
WMT,20030424,1600,55.7057,55.7057,54.5116,54.8400,6492900
WMT,20030425,1600,54.8395,55.2076,53.9936,54.7300,7411300
WMT,20030428,1600,54.7254,56.1284,54.2279,55.8100,9186800
WMT,20030429,1600,55.8124,56.7378,55.7627,56.3000,8434500
WMT,20030430,1600,57.2241,57.2241,55.6121,56.0400,12546800
WMT,20030501,1600,56.0381,56.0381,54.8541,55.6600,8090500
WMT,20030502,1600,54.7571,56.0081,54.7472,55.7500,7184600
WMT,20030505,1600,55.7459,55.7459,55.1006,55.1800,7315700
WMT,20030506,1600,55.1824,55.8376,55.1526,55.5100,7562200
WMT,20030507,1600,55.5040,55.5536,54.5807,54.6800,8209100
WMT,20030508,1600,54.2328,55.0468,54.2328,54.6100,9161400
WMT,20030509,1600,55.0525,55.4099,54.0597,55.4000,6498600
WMT,20030512,1600,55.3072,56.5382,55.0292,56.2900,7552500
WMT,20030513,1600,55.3581,55.9140,55.0801,55.0900,9215700
WMT,20030514,1600,55.4757,55.5749,53.5100,53.5100,12075300
WMT,20030515,1600,53.4593,53.9954,53.0424,53.3700,11579800
WMT,20030516,1600,52.7187,53.6619,52.5400,52.5400,10481600
WMT,20030519,1600,52.2588,53.1125,51.8319,52.0900,8629200
WMT,20030520,1600,52.1024,52.8668,52.1024,52.4300,9557300
WMT,20030521,1600,52.4185,52.8156,52.1901,52.2100,6937700
WMT,20030522,1600,52.2718,52.8576,52.2023,52.5200,7459200
WMT,20030523,1600,52.3747,52.3747,51.6300,51.6300,7154000
WMT,20030527,1600,51.6236,52.2193,51.2563,52.1200,15886800
WMT,20030528,1600,52.2253,53.4168,52.2253,52.9700,10737300
WMT,20030529,1600,52.9661,53.5519,52.1818,52.4300,8332800
WMT,20030530,1600,52.3293,53.1334,52.1903,52.2300,11122700
WMT,20030602,1600,52.5764,53.0529,52.0204,52.0800,9538600
WMT,20030603,1600,52.2913,52.4700,51.7452,52.4700,7396300
WMT,20030604,1600,52.5864,53.5991,52.5864,53.4700,9043700
WMT,20030605,1600,52.7209,54.8654,52.7209,54.2300,10604400
WMT,20030606,1600,54.5603,54.9077,53.2300,53.2300,9471700
WMT,20030609,1600,53.5588,53.8666,53.2114,53.4000,5980000
WMT,20030610,1600,54.0126,54.5090,53.9133,54.3700,8273500
WMT,20030611,1600,54.3645,54.9900,53.1037,54.9900,9185300
WMT,20030612,1600,55.1760,55.1859,54.0641,54.6300,7138300
WMT,20030613,1600,54.6133,54.7920,53.5709,53.6900,8265500
WMT,20030616,1600,54.0756,54.8500,53.8076,54.8500,8703700
WMT,20030617,1600,53.9949,54.9777,53.9949,54.6600,6721200
WMT,20030618,1600,54.5422,54.9300,54.3135,54.9300,5705600
WMT,20030619,1600,54.9458,55.0353,54.0209,54.1900,6175100
WMT,20030620,1600,54.4473,54.5070,53.5025,53.9600,12928500
WMT,20030623,1600,53.7483,53.8974,52.3760,53.4400,6252300
WMT,20030624,1600,53.7033,54.6779,53.6536,54.3000,7409200
WMT,20030625,1600,54.4468,55.0535,53.7905,53.8800,8544300
WMT,20030626,1600,53.5033,54.0999,53.5033,54.0900,5681600
WMT,20030627,1600,54.1961,54.4646,53.2116,53.5000,5706800
WMT,20030630,1600,53.6982,54.2650,53.3700,53.3700,7895300
WMT,20030701,1600,53.2047,54.1892,52.7075,54.0500,7440500
WMT,20030702,1600,54.4554,55.4399,54.4554,55.4200,10044600
WMT,20030703,1600,55.1870,55.8333,54.6401,54.6500,4868900
WMT,20030707,1600,55.2952,56.3494,55.2355,56.2400,10770300
WMT,20030708,1600,56.1811,56.4496,55.9325,56.3800,7175300
WMT,20030709,1600,56.3848,56.3848,55.3506,55.4500,7307300
WMT,20030710,1600,54.9222,55.6780,54.4151,55.3200,7519400
WMT,20030711,1600,55.4443,56.7073,55.1658,56.2200,7126600
WMT,20030714,1600,56.9763,57.3741,55.5643,56.3300,9021600
WMT,20030715,1600,56.7613,57.3779,56.6221,57.0000,7759800
WMT,20030716,1600,56.9067,57.1752,56.0218,56.3300,6482300
WMT,20030717,1600,56.2856,56.7629,55.4005,55.4900,6294300
WMT,20030718,1600,56.0834,56.7496,55.6458,56.6800,6635200
WMT,20030721,1600,56.5351,56.6445,55.4213,55.6500,6151900
WMT,20030722,1600,55.7348,56.7988,55.7149,56.5800,6536900
WMT,20030723,1600,56.6077,56.6674,55.6629,56.1900,5202600
WMT,20030724,1600,56.6824,56.6824,55.2902,55.3200,7419000
WMT,20030725,1600,55.2137,55.9794,54.6966,55.8800,6218100
WMT,20030728,1600,55.8798,56.1483,55.1936,55.8500,6179900
