Ticker,Date,Time,Open,High,Low,Close,Vol
MRK,20030303,1600,49.0304,49.3704,47.9000,48.2400,4556400
MRK,20030304,1600,48.2020,48.2020,47.4300,47.4300,4993500
MRK,20030305,1600,47.1486,48.2313,47.0931,48.0000,6792800
MRK,20030306,1600,47.7746,48.5798,47.4507,48.0800,5404100
MRK,20030307,1600,47.2939,48.7747,47.2661,48.4600,5117000
MRK,20030310,1600,47.7031,48.0455,47.1757,47.3700,4495000
MRK,20030311,1600,46.9993,47.2584,46.1848,46.9900,5834800
MRK,20030312,1600,46.9865,47.4400,46.6163,47.4400,5812400
MRK,20030313,1600,47.4388,47.7905,46.8743,47.3000,7448000
MRK,20030314,1600,47.2969,48.0279,46.8249,47.0100,5901200
MRK,20030317,1600,47.0143,48.4488,46.7367,48.3100,6220600
MRK,20030318,1600,48.3296,49.3569,48.3111,49.0700,6700000
MRK,20030319,1600,49.3265,50.6499,49.3265,50.4000,5818600
MRK,20030320,1600,50.3995,50.9733,50.0571,50.8900,6271700
MRK,20030321,1600,51.2997,52.6139,51.2535,52.2900,7168600
MRK,20030324,1600,52.0516,52.0516,50.2190,50.5800,5705100
MRK,20030325,1600,50.5827,51.6839,50.3976,51.3600,6319700
MRK,20030326,1600,50.9005,51.2429,50.3267,50.4100,6284000
MRK,20030327,1600,50.2110,51.4143,50.1000,50.9700,4899100
MRK,20030328,1600,50.9609,51.5809,50.4242,51.2200,4238200
MRK,20030331,1600,50.4871,51.4312,50.1354,50.7000,5505100
MRK,20030401,1600,50.9972,51.6451,50.7011,51.4600,5072900
MRK,20030402,1600,51.4572,53.0027,51.4572,52.5400,5194200
MRK,20030403,1600,52.5408,52.5408,51.7819,51.9300,7531300
MRK,20030404,1600,51.9682,53.2177,51.9404,52.9400,5388400
MRK,20030407,1600,53.5802,54.0891,52.5160,52.5900,5540000
MRK,20030408,1600,52.5818,53.1185,52.2857,52.4800,4664200
MRK,20030409,1600,52.4810,52.8419,51.3612,51.5000,5153700
MRK,20030410,1600,51.5045,51.6063,50.5790,51.5600,5272700
MRK,20030411,1600,51.9008,52.4191,51.1882,51.2900,4388100
MRK,20030414,1600,51.2931,52.4778,51.2746,52.4500,3929200
MRK,20030415,1600,52.4309,52.8011,52.1532,52.6900,4517300
MRK,20030416,1600,52.8462,52.9295,51.8282,51.9300,5242000
MRK,20030417,1600,51.9236,52.1919,51.0445,51.7200,6183600
MRK,20030421,1600,52.0992,53.6261,52.0992,52.7100,6882500
MRK,20030422,1600,53.1673,54.8887,53.0933,54.5000,9873100
MRK,20030423,1600,54.6430,55.1150,53.5138,53.8100,10907200
MRK,20030424,1600,53.2745,54.4312,53.1634,53.9500,6425300
MRK,20030425,1600,53.8156,53.8804,52.0295,52.5200,6836900
MRK,20030428,1600,52.4310,53.2639,51.8756,52.9400,5385200
MRK,20030429,1600,52.8394,53.4502,52.4692,53.0800,4463800
MRK,20030430,1600,53.3033,54.3952,53.0812,53.8400,9532800
MRK,20030501,1600,53.8438,54.4176,52.9647,54.1400,4594700
MRK,20030502,1600,53.0816,54.8265,53.0816,54.4500,5490200
MRK,20030505,1600,54.2686,54.5899,53.6992,54.1400,3924100
MRK,20030506,1600,54.1451,54.2737,53.6400,54.0900,4822200
MRK,20030507,1600,54.0914,54.3210,53.4853,53.7700,5223000
MRK,20030508,1600,53.7806,53.8174,53.1929,53.4500,4048100
MRK,20030509,1600,53.6996,54.0118,53.3139,53.4700,4453900
MRK,20030512,1600,53.4729,54.2718,53.0413,54.1800,4814400
MRK,20030513,1600,54.0576,54.6177,53.9566,54.4800,4436000
MRK,20030514,1600,54.7316,54.9888,54.2725,54.7500,4949000
MRK,20030515,1600,54.7435,54.8904,54.2935,54.6700,4519400
MRK,20030516,1600,54.3880,54.7737,53.9931,54.5900,4216900
MRK,20030519,1600,53.9943,54.3616,51.0558,52.0200,13977500
MRK,20030520,1600,51.5194,51.6847,49.6827,50.5000,14232500
MRK,20030521,1600,50.4192,51.1539,49.9692,50.8600,11128100
MRK,20030522,1600,50.6427,51.4783,50.4131,51.0100,6398100
MRK,20030523,1600,51.1955,51.5720,50.6445,50.9200,4029900
MRK,20030527,1600,50.6747,51.9053,50.2798,51.7400,6850000
MRK,20030528,1600,51.5665,51.7410,50.8135,51.1900,7681800
MRK,20030529,1600,51.1900,51.7778,50.1890,50.2900,7368200
MRK,20030530,1600,50.4155,51.2420,50.4155,51.0400,6369600
MRK,20030602,1600,51.2443,51.7310,51.0882,51.1800,6319600
MRK,20030603,1600,51.4061,52.0122,51.1949,51.7000,5988200
MRK,20030604,1600,51.9208,52.7895,51.7082,52.5400,4895400
MRK,20030605,1600,52.4792,54.3000,52.2204,54.3000,7720100
MRK,20030606,1600,54.7371,55.6890,54.0625,54.5800,8405700
MRK,20030609,1600,54.4807,54.7118,53.5565,53.8800,3833100
MRK,20030610,1600,53.8629,54.1586,53.2344,54.0200,4163800
MRK,20030611,1600,54.1184,55.2274,54.1092,54.8300,5313400
MRK,20030612,1600,54.9856,55.2259,54.4310,54.8100,4860000
MRK,20030613,1600,54.8139,55.1282,54.1115,54.7400,5532800
MRK,20030616,1600,54.7390,56.6706,54.7206,56.1900,10925600
MRK,20030617,1600,56.5680,58.5919,56.4663,57.6400,11865200
MRK,20030618,1600,57.4703,58.6533,57.1468,58.4500,12820400
MRK,20030619,1600,58.4488,58.6891,57.3120,57.5800,6570800
MRK,20030620,1600,57.5747,58.4527,57.4823,58.1200,7463900
MRK,20030623,1600,57.7142,57.8991,56.8640,57.4000,5245000
MRK,20030624,1600,56.6082,57.8189,56.5897,57.4400,6154300
MRK,20030625,1600,57.2054,57.4919,56.4568,56.5400,4785100
MRK,20030626,1600,56.0339,57.4848,56.0061,57.3000,5147000
MRK,20030627,1600,56.2706,57.3797,56.0303,56.4000,4798300
MRK,20030630,1600,56.4683,56.8287,55.7290,55.9600,5532500
MRK,20030701,1600,55.9135,56.9394,55.1834,56.8100,6527200
MRK,20030702,1600,57.3265,57.7609,57.0400,57.0400,8023200
MRK,20030703,1600,56.5655,56.9814,55.9647,56.5100,4707400
MRK,20030707,1600,56.3774,57.6436,56.3774,57.2000,5735200
MRK,20030708,1600,57.0732,57.3782,56.7497,56.9900,4127300
MRK,20030709,1600,56.9888,57.5064,56.3048,56.7300,5516000
MRK,20030710,1600,56.7889,56.9552,56.0034,56.4100,4465300
MRK,20030711,1600,56.2810,56.8170,55.9667,56.7800,3916900
MRK,20030714,1600,56.8852,57.8925,56.7650,57.0700,5390700
MRK,20030715,1600,57.6698,57.9378,56.6532,57.1800,5539300
MRK,20030716,1600,57.2995,57.5768,56.7265,57.0500,4615100
MRK,20030717,1600,57.0555,57.5823,56.0757,56.3900,4187100
MRK,20030718,1600,56.7480,57.1177,56.0179,57.0900,4660200
MRK,20030721,1600,55.7337,55.8908,54.7909,55.2900,7984300
MRK,20030722,1600,54.9920,55.0844,52.9124,53.4300,11879600
MRK,20030723,1600,53.1396,53.7403,52.7699,53.5000,6080100
MRK,20030724,1600,53.7883,53.8160,52.5776,52.6700,5899700
MRK,20030725,1600,52.3559,53.1600,51.9770,53.1600,5511600
MRK,20030728,1600,53.1279,53.1464,51.9910,52.3700,6092800
MRK,20030729,1600,52.6594,52.7796,50.9220,51.1900,13120100
MRK,20030730,1600,51.3524,51.9440,50.9920,51.2600,6414500
MRK,20030731,1600,51.6168,52.3099,50.8589,51.0900,6922600
MRK,20030801,1600,50.8401,50.9141,49.4446,50.1100,7243900
MRK,20030804,1600,50.0023,50.2333,49.2167,50.0300,6493500
MRK,20030805,1600,50.0876,50.6329,49.3483,49.4500,7265300
MRK,20030806,1600,49.4538,50.5813,49.1673,50.1100,5718300
MRK,20030807,1600,50.2738,51.7986,50.1444,51.6600,8022200
MRK,20030808,1600,51.6665,51.7682,51.1489,51.3800,4567200
MRK,20030811,1600,51.3876,51.4523,50.3339,50.8700,5908500
MRK,20030812,1600,50.8529,50.9268,49.9841,50.4000,5861000
MRK,20030813,1600,49.9522,50.1371,49.0743,49.3700,7542700
MRK,20030814,1600,49.0874,49.3555,48.5513,49.3000,6587300
MRK,20030815,1600,49.3098,49.5317,48.6629,49.4300,3535600
MRK,20030818,1600,49.4955,49.7450,49.3568,49.4400,4995400
MRK,20030819,1600,49.4467,49.8626,48.7997,49.6500,5827900
MRK,20030820,1600,49.7086,51.1732,49.6988,50.8900,10221900
MRK,20030821,1600,51.0669,51.0669,49.8952,50.1100,8560300
MRK,20030822,1600,50.1935,50.2521,48.9728,49.0900,8858200
MRK,20030825,1600,48.9733,49.7350,48.9733,49.1100,5697400
MRK,20030826,1600,49.1298,49.3055,48.7099,49.1200,6653400
MRK,20030827,1600,48.8759,49.2372,48.8759,49.1200,5210800
MRK,20030828,1600,49.1271,49.1857,48.3166,48.5900,6741200
MRK,20030829,1600,48.7787,49.1888,48.6322,49.1400,5133500
MRK,20030902,1600,48.9716,50.0360,48.9716,49.8700,7605600
MRK,20030903,1600,50.1156,50.1549,49.3779,49.8500,6985900
MRK,20030904,1600,49.8585,50.1143,49.4552,49.7700,5634800
MRK,20030905,1600,49.7764,50.6616,49.5797,50.1600,5987900
MRK,20030908,1600,51.0023,52.0154,50.9334,51.7400,8614300
MRK,20030909,1600,51.4774,52.5396,51.4774,51.9200,7544500
MRK,20030910,1600,52.1216,53.4102,52.0823,52.8200,8375000
MRK,20030911,1600,53.0202,53.1087,52.4300,52.4300,4903400
MRK,20030912,1600,52.6003,52.6987,51.1742,52.6200,4300300
MRK,20030915,1600,52.6134,52.6528,52.2200,52.2200,3817600
MRK,20030916,1600,52.4772,52.9789,52.1329,52.9100,4597900
MRK,20030917,1600,52.8908,52.9204,52.1433,52.3400,4355600
MRK,20030918,1600,52.1903,52.8002,52.0625,52.2100,5403200
MRK,20030919,1600,52.2070,52.2660,51.3316,51.4300,6803100
MRK,20030922,1600,51.4353,51.4353,49.2909,50.5500,6375600
MRK,20030923,1600,50.6061,51.0290,50.3602,50.3700,5301800
MRK,20030924,1600,50.2134,50.5577,49.5249,49.8200,7679500
MRK,20030925,1600,49.8154,49.9432,49.3925,49.5400,5449700
MRK,20030926,1600,49.5278,50.3738,49.3114,50.0000,5626100
MRK,20030929,1600,49.8944,50.1993,49.3928,50.1600,5001400
MRK,20030930,1600,50.0162,50.1441,49.3179,49.7900,7192400
MRK,20031001,1600,49.9266,50.6544,49.8380,50.3200,8369500
MRK,20031002,1600,50.5337,50.5337,49.9436,50.1600,6046300
MRK,20031003,1600,50.1654,51.0999,49.2802,49.2900,10039200
MRK,20031006,1600,49.4297,49.6264,49.0460,49.4100,5306400
MRK,20031007,1600,49.4079,49.4275,48.8374,49.2800,6509200
MRK,20031008,1600,49.6321,49.6321,48.9830,49.1600,5148000
MRK,20031009,1600,49.5770,49.5770,48.0129,48.1900,10623700
MRK,20031010,1600,48.3454,48.8667,47.7651,48.6700,7549400
MRK,20031013,1600,48.6836,49.1361,48.6836,48.9000,4244500
MRK,20031014,1600,48.7424,48.9884,48.4473,48.8900,5055200
MRK,20031015,1600,48.8376,49.1228,48.0113,48.0900,7126100
MRK,20031016,1600,48.0047,48.4376,47.9064,48.2900,6378500
MRK,20031017,1600,48.2431,48.2923,47.7612,47.8300,5205300
MRK,20031020,1600,47.7569,48.1012,47.2946,47.5700,7329100
MRK,20031021,1600,47.4608,48.2871,47.4116,48.1100,7816100
MRK,20031022,1600,46.1306,46.1306,44.2913,44.9700,26376300
MRK,20031023,1600,44.7697,45.2024,44.1107,44.7500,17173000
MRK,20031024,1600,44.7584,44.7584,43.7747,44.0600,10117300
MRK,20031027,1600,44.2580,44.6514,44.0908,44.1400,7621300
MRK,20031028,1600,44.1898,44.6521,43.8063,44.1800,10113600
MRK,20031029,1600,44.1800,44.4357,43.8653,44.1800,8773800
MRK,20031030,1600,43.7512,44.6561,43.1610,43.2200,10782700
MRK,20031031,1600,43.3233,43.7069,43.2938,43.5200,10054700
MRK,20031103,1600,43.5272,44.0879,43.5272,43.9600,8408200
MRK,20031104,1600,43.8667,43.9650,42.9815,43.0700,11070100
MRK,20031105,1600,42.9654,43.5163,42.5425,42.6900,9748200
MRK,20031106,1600,42.4080,43.1359,42.2211,42.8900,10078500
MRK,20031107,1600,41.9116,43.5149,41.9116,43.2100,10731400
MRK,20031110,1600,43.2310,43.3294,42.5031,42.6900,8005200
MRK,20031111,1600,42.6975,43.2287,42.5500,43.1500,6144700
MRK,20031112,1600,42.0152,43.5200,42.0152,43.5200,20067300
MRK,20031113,1600,43.5155,45.5025,43.4369,45.0500,19651400
MRK,20031114,1600,45.5249,46.3807,45.4167,45.8200,13689100
MRK,20031117,1600,45.5364,45.8708,45.0938,45.3200,8634500
MRK,20031118,1600,45.3408,45.9703,45.2818,45.3900,7504600
MRK,20031119,1600,45.4392,45.6359,44.7605,45.3900,6018700
MRK,20031120,1600,45.2462,45.4233,44.2626,44.4200,6645400
MRK,20031121,1600,42.8479,43.0840,41.0675,41.5200,34017700
MRK,20031124,1600,41.6262,41.8230,41.2328,41.4000,18667700
MRK,20031125,1600,41.3203,41.3203,40.2679,40.7400,20840900
MRK,20031126,1600,40.8222,40.8222,40.2123,40.3500,14431700
MRK,20031128,1600,40.3037,40.3234,39.9005,39.9300,8915300
MRK,20031201,1600,40.5736,41.7048,40.4949,41.3900,17949400
MRK,20031202,1600,41.8492,42.0262,41.5738,41.8000,18048800
MRK,20031203,1600,43.0816,43.5777,43.0618,43.2900,18793100
MRK,20031204,1600,43.6346,43.7636,42.7020,42.9500,10378900
MRK,20031205,1600,43.1866,43.2163,42.5713,42.7400,6706800
MRK,20031208,1600,42.6744,43.8651,42.6447,43.2400,7935700
MRK,20031209,1600,43.5375,43.6367,42.9620,43.2200,8759000
MRK,20031210,1600,43.2269,43.2269,42.7208,42.8200,6545500
MRK,20031211,1600,42.7540,43.3691,42.7341,43.2600,8310400
MRK,20031212,1600,43.4291,43.5382,43.1810,43.3100,5500500
MRK,20031215,1600,43.8859,44.5507,43.2112,43.3600,7517900
MRK,20031216,1600,43.5915,43.9984,43.4725,43.7900,7840900
MRK,20031217,1600,43.8394,43.9088,43.4028,43.7600,7016300
MRK,20031218,1600,43.9027,44.3393,43.8531,44.2500,9306400
MRK,20031219,1600,44.3078,44.3772,43.7818,44.0200,9068900
MRK,20031222,1600,44.0188,44.0685,43.6616,43.8700,7465800
MRK,20031223,1600,44.0330,44.4200,43.8048,44.4200,7738300
MRK,20031224,1600,44.3618,44.8182,44.2626,44.5900,3372600
MRK,20031226,1600,44.5615,44.8095,44.5615,44.7500,1892100
MRK,20031229,1600,45.1515,45.3698,44.9133,45.3400,7943500
MRK,20031230,1600,45.3385,45.3782,45.0012,45.1500,6022600
MRK,20031231,1600,45.5423,45.9392,45.4630,45.8400,9106900
MRK,20040102,1600,48.5060,48.5060,46.3030,46.6900,11139900
MRK,20040105,1600,47.7292,47.7292,47.0049,47.6300,11923500
MRK,20040106,1600,47.6381,47.7175,47.1817,47.4000,7982900
MRK,20040107,1600,47.5890,47.5989,47.1524,47.4600,9785600
MRK,20040108,1600,47.5810,47.7100,47.1642,47.7100,7665000
MRK,20040109,1600,47.2263,47.3553,46.6509,46.7600,8805500
MRK,20040112,1600,45.9369,46.0361,45.1729,45.5400,13222900
MRK,20040113,1600,45.3398,45.7467,45.1513,45.3200,8497800
